kepsek,operator,akreditasi,kurikulum,waktu,nama_sekolah,sekolah_id,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus,nama_bank,kcp,nama_di_rek,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listri,akses_internet,alamat,dusun,desa_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rt,rw
tri rahayu niati,MELATI SUKMA,,Kurikulum 2013,-,SPS TAMAN POSYANDU PAUD MELATI SUKMA,735E0F8935B107DD2250,69939634,Swasta,SPS,Yayasan,421.9/279/437.53/2015,2015-01-26,421.9/279/437.53/2015,2015-01-26,Tidak ada,BPD JAWA TIMUR,CAPEM SIDAYU,69939634 SPS TAPOS MELATISUKMA,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,1 Mb,Desa Tebuwung,TEBUWUNG,Tebuwung,Kec. Dukun,Kab. Gresik,Prov. Jawa Timur,61155,0,0,3,1
SITI NURCHASANAH,SITI NUR CHASANAH,,Kurikulum 2013,Pagi,KB PUSPA SARI,9FA8EF64198DCA0C57BA,69874724,Swasta,KB,Yayasan,421.9/3786/437.53.4/2009,2009-10-02,503.67/298/437.74/2021,2021-10-25,Tidak ada,BPD JAWA TIMUR,CAPEM CERME,69874724 KB PUSPA SARI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Indosat IM3,KAMBINGAN RT 02 RW 02,KAMBINGAN,Kambingan,Kec. Cerme,Kab. Gresik,Prov. Jawa Timur,61171,-7,112,2,2
SUMIASIH,Sumiasih,B,Kurikulum 2013,-,TK LEDOK TUKANGAN,DC3D74719716D2E0FC16,20409035,Swasta,TK,Yayasan,0349/I13/H/Kpts/1987,1987-10-27,210055,2021-12-31,Tidak ada,BPD YOGYAKARTA,SENOPATI,20409035 TK LEDOK TUKANGAN,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,500 Mb,LEDOK TUKANGAN DN 2 NO. 254,LEDOK TUKANGAN,Tegal Panggung,Kec. Danurejan,Kota Yogyakarta,Prov. D.I. Yogyakarta,55212,-7,110,2,1
PLT - JUMIATI,Rahmawati Qorinuur A'yun,C,Kurikulum 2013,Pagi,POS PAUD PARIPURNA,A656107D9302BB0844F0,69839936,Swasta,SPS,Yayasan,,,"421,9/0262",2008-01-29,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM TUPEN,69839936 POS PAUD PARIPURNA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,200 Mb,PAINGAN,PAINGAN,SENDANGSARI,Kec. Pengasih,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55652,0,0,9,5
MARYANI,MARYANI,Belum Terakreditasi,Kurikulum 2013,-,KB PUTRA HARAPAN,2FD1CA0E7BFE32AF2C23,69874707,Swasta,KB,Yayasan,503.37/31/437.74/2021,2021-03-17,503.37/31/437.74/2021,2021-03-17,Tidak ada,BPD JAWA TIMUR,CAPEM CERME,69874707 KB PUTRA HARAPAN,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,300 Mb,Desa Kandangan RT 002 RW 001,KANDANGAN,Kandangan,Kec. Cerme,Kab. Gresik,Prov. Jawa Timur,61171,-7,112,1,1
RIF'AH,NAILUS SHIRFI,,Kurikulum 2013,-,SPS TAMAN POSYANDU PERINTIS,28860FD61EAD3EB7185E,69939630,Swasta,SPS,Lainnya,421.9/2027/437.53/2014,2014-09-18,421.9/2027/437.53/2014,2014-09-18,Tidak ada,BPD JAWA TIMUR,CAPEM SIDAYU,69939630 SPS TAPOS PERINTIS,Bersedia Menerima,-,9001:2008,PLN,900,3 Mb,Desa Sambungan Kidul,Sembungankidul,Sembungan Kidul,Kec. Dukun,Kab. Gresik,Prov. Jawa Timur,61155,0,0,4,2
ETIN RINI SISWANTI,Titin Ariani,B,Kurikulum 2013,-,TK PURBORINI BAUSASRAN,BC6EBBAD8DD8A01F843B,20409030,Swasta,TK,Yayasan,020/DN/2018,2018-02-12,2147483647,2021-04-26,Tidak ada,BPD YOGYAKARTA,SENOPATI,20409030 TK PURBORINI BAUSASRAN,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,JL. BAUSASRAN DN III NO. 697,BAUSASRAN,Bausasran,Kec. Danurejan,Kota Yogyakarta,Prov. D.I. Yogyakarta,55211,-7,110,44,11
Sri Darwati,Nina Lusiana,B,Kurikulum 2013,-,POS PAUD PERTIWI,1CDA2D86C8626F3325DE,69839943,Swasta,SPS,Yayasan,1 Februari 2006,2006-02-01,421.9/1922A.,2006-02-01,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM TUPEN,69839943 POS PAUD PERTIWI,Bersedia Menerima,-,Belum Bersertifikat,PLN,1300,Tidak Ada,KLEGEN,KLEGEN,Sendangsari,Kec. Pengasih,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55652,-7,110,14,8
MUKIYATUN,Tapos Teguh Hajat,,Kurikulum 2013,-,SPS TAMAN POSYANDU TEGUH HAJAT,FF1F64E5090603812A17,69939536,Swasta,SPS,Lainnya,421.9/2028/437.53/2014,2014-09-18,503.67/69/437.74/2021,2021-04-09,Tidak ada,BPD JAWA TIMUR,CAPEM SIDAYU,69939536 SPS TAPOS TEGUH HAJAT,Bersedia Menerima,-,Belum Bersertifikat,PLN,240,1 Gb,Jl. Embong Terusan RT 009 RW 003 Dusun Betiring,Betiring,Banjarsari,Kec. Cerme,Kab. Gresik,Prov. Jawa Timur,61171,0,0,1,1
Siti Munti'ah,Siti Munti'ah,,Kurikulum 2013,Pagi,KB PUTRA PERTIWI,60A0CA9B5F25845C89F8,69926964,Swasta,KB,Yayasan,421.9/047/437.53/2015,2015-01-28,503.67/206/437.74/2021,2021-07-07,Tidak ada,BPD JAWA TIMUR,CAPEM CERME,69926964 KB PUTRA PERTIWI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,Desa Mojopetung Dukun,,Mojopetung,Kec. Dukun,Kab. Gresik,Prov. Jawa Timur,61155,0,0,10,4
NGAINAH,Sri Teguh Wahyuni,B,Kurikulum 2013,-,TK RK TEGAL LEMPUYANGAN,8FCE323E5CC23BD5531E,20409029,Swasta,TK,Yayasan,187 / I.13 1 / i.85,1985-10-03,210034,2021-11-16,Tidak ada,BPD YOGYAKARTA,SENOPATI,20409029 TK RK TEGAL LEMPUYANGAN,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,500 Mb,JL. TEGAL LEMPUYANGAN N0.39 YOGYAKARTA,Tegal Lempuyangan,Bausasran,Kec. Danurejan,Kota Yogyakarta,Prov. D.I. Yogyakarta,55211,-7,110,5,2
Mushlikh,Elly Rozanah,B,Kurikulum 2013,Pagi,UPT SD NEGERI 273 GRESIK,76454A67DFDA0978BC58,20501092,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1922-12-31,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG SIDAYU...,UPTSDNEGERI273GRESIK...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,Jln. Raya Babakbawo RT 01 RW 01,,Babakbawo,Kec. Dukun,Kab. Gresik,Prov. Jawa Timur,61155,-6,112,1,1
MASNILAM PAKPAHAN,KUSDIANTORO,,Kurikulum 2013,Pagi,KB RAJAWALI,D685202D12737CB0395B,69934737,Swasta,KB,Lainnya,421.9/488/437.53/2015,2015-04-08,421.9/488/437.53/2015,2015-04-08,Tidak ada,nama_bank,cabang,rek_atas_nama,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,30 Mb,Perumahan Alam Singgasanah S 21 - 22 Cerme,Betiting,Betiting,Kec. Cerme,Kab. Gresik,Prov. Jawa Timur,61171,0,0,8,5
PLT - Tri Wibowo Mukti,Sudarno,,Kurikulum 2013,-,POS PAUD RAMA SINTA,0152748DBEC2BE517C50,69839949,Swasta,SPS,Yayasan,,,421/156/KPTS,2012-02-28,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM TUPEN,69839949 POS PAUD RAMA SINTA,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,200 Mb,TALUNOMBO,TALUNOMBO,SIDOMULYO,Kec. Pengasih,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55652,0,0,34,16
PENI WAHYUNINGTYAS,Peni wahyuningtyas,B,Kurikulum 2013,-,TK SURYATMAJAN,E6A1A3EF35A5407B39EC,20409034,Swasta,TK,Yayasan,187/i.13.1/i.85,1985-10-03,220158,2022-08-08,Tidak ada,BPD YOGYAKARTA,SENOPATI,20409034 TK SURYATMAJAN,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,30 Mb,JL. SURYATMAJAN NO. 11,Suryatmajan,Suryatmajan,Kec. Danurejan,Kota Yogyakarta,Prov. D.I. Yogyakarta,55112,-7,110,32,11
"Moh. As'ad, S. Pdi",Eko Andrian Irmansyah,A,Kurikulum 2013,Pagi,UPT SD NEGERI 274 GRESIK,FA87A44744B31D2713EF,20501091,Negeri,SD,Pemerintah Pusat,400/4059/437.53/ 2019,1910-01-01,400/4059/437.53/ 2019,2019-10-01,Tidak ada,Bank Jatim,Gresik,SDN BABAKSARI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,30 Mb,Jl Raya Babaksari,BABAKSARI,Babaksari,Kec. Dukun,Kab. Gresik,Prov. Jawa Timur,61155,-6,112,2,1
NUR AFIFAH,Yenny Widyawati,Belum Terakreditasi,Kurikulum 2013,-,KB SINAR SURYA,9C54EF18CF3028374EDF,69874709,Swasta,KB,Yayasan,421.9/616/403.53/SK/2008,2008-09-25,503.67/144/437.74/2021,2021-05-31,Tidak ada,BPD JAWA TIMUR,CAPEM CERME,69874709 KB SINAR SURYA,Bersedia Menerima,-,9001:2008,PLN,900,Tidak Ada,Perumahan Bhumi Cermai Apsari Blok H/12P,NGABETAN,Ngabetan,Kec. Cerme,Kab. Gresik,Prov. Jawa Timur,61171,-7,112,1,1
Eny Supratiwi,Fenny Amirza Nindra Febrianti,B,Kurikulum 2013,-,TK TRISULA PERWARI,6CCF66E6A8ECD23693D9,20409028,Swasta,TK,Yayasan,187/I.13.1/I.85,1985-10-03,187/I.13.1/I.85,1985-10-03,D - Tuna daksa ringan,BPD YOGYAKARTA,SENOPATI,20409028 TK TRISULA PERWARI,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,20 Mb,JL. RONODIGDAYAN NO. 59,Ronodigdayan,Bausasran,Kec. Danurejan,Kota Yogyakarta,Prov. D.I. Yogyakarta,55211,-7,110,29,7
Priyo Leksono,Desiani Widayati,,Kurikulum 2013,Sehari penuh (5 h/m),POS PAUD SRIKANDI,E256FC2EE6329AA897FF,69839931,Swasta,SPS,Lainnya,,,421.09/6/KPTS/2012,2012-03-07,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM TUPEN,69839931 POS PAUD SRIKANDI,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,900,Tidak Ada,JAMUS RT 38 RW 16,JAMUS,PENGASIH,Kec. Pengasih,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55652,0,0,38,16
SYAFA'ATUR ROHMAH,RETNO TITI WAHYUNINGTIYAS,B,Kurikulum 2013,-,KB SMART CHILDREN,3D5C4EF9EB2FF3161EF0,69874701,Swasta,KB,Yayasan,421.9/805/437.53.4/2011,2011-04-25,503.2.34/25/437.74/2020,2020-05-08,Tidak ada,BPD JAWA TIMUR,CAPEM CERME,69874701 KB SMART CHILDREN,Bersedia Menerima,-,Belum Bersertifikat,PLN,250,Tidak Ada,GURANGANYAR,GURANGANYAR,Guranganyar,Kec. Cerme,Kab. Gresik,Prov. Jawa Timur,61171,-7,112,1,1
Muhammad Salman Al Farisi,Moh Erbil Elvin Noer,B,Kurikulum 2013,Pagi,UPT SD NEGERI 275 GRESIK,D7773FA6EA8001C92A18,20501126,Negeri,SD,Pemerintah Daerah,421.207.1/394/112.04/88,1982-04-03,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG GRESIK...,UPTSDNEGERI275GRESIK...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,1 Mb,Jl Makam Santri RT01 RW01,Bangeran,Bangeran,Kec. Dukun,Kab. Gresik,Prov. Jawa Timur,61155,-6,112,1,1
"MIKE PRANA SUNDARWATI, S.PD",Popi Patmawati,B,Kurikulum 2013,-,KB AISYIYAH AL AMNA,7D694B79FAC9054B68E5,70003187,Swasta,KB,Yayasan,1996/KEP/I.0/B/2019,2019-11-25,210002,2019-12-05,Tidak ada,BPD YOGYAKARTA,SENOPATI,70003187 KB AISYIYAH AL AMNA,Bersedia Menerima,-,Belum Bersertifikat,PLN,1300,5 Mb,Bausasran DN 3/819 Yogyakarta,BAUSASRAN,Bausasran,Kec. Danurejan,Kota Yogyakarta,Prov. D.I. Yogyakarta,55211,0,0,34,7
SUMARTONO,WITRI UTAMI,,Kurikulum 2013,-,POS PAUD SRIKANDI,CE7EFFE0662EABCE65A8,70036702,Swasta,SPS,Lainnya,027.1 Tahun 2019,2019-01-17,027.1 Tahun 2019,2019-01-17,Tidak ada,,,,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,Tidak Ada,"Kamal, Rt 65 Rw 29, Karangsari, Pengasih, Kulon Progo",Kamal,Karangsari,Kec. Pengasih,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55652,0,0,65,29
ALFI MANZILATUR ROHMAH,ALFI MANZILATUR ROHMAH,,Kurikulum 2013,-,KB TARBIYATUL ATHFAL,CF6F12FF55337E411572,69933428,Swasta,KB,Lainnya,421.9/3644/437.53/2015,2015-12-07,503.67/54/437.74/2021,2021-04-09,Tidak ada,BPD JAWA TIMUR,CAPEM CERME,69933428 KB TARBIYATUL ATHFAL,Bersedia Menerima,-,Belum Bersertifikat,PLN,950,Tidak Ada,Dusun Ngebret,Ngebret,Morowudi,Kec. Cerme,Kab. Gresik,Prov. Jawa Timur,61171,-7,112,1,3
Mahfud,Setya Budhi,B,Kurikulum 2013,Pagi,UPT SD NEGERI 276 GRESIK,BC4F4CA73F05184DECB4,20501125,Negeri,SD,Pemerintah Daerah,421.207.1/394/112.04/88,1988-12-01,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG SIDAYU GRESIK...,UPTSDNEGERI276GRESIK...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,3 Mb,Jl. Sawahan,Bangeran Lebak,Bangeran,Kec. Dukun,Kab. Gresik,Prov. Jawa Timur,61155,-6,112,7,4
B.SUHARTATI,Ristanti,,Kurikulum 2013,-,POS PAUD SAPTA WIRA TUNAS MELATI,4E93FC0CDA3B507F6A57,69876528,Swasta,SPS,Lainnya,,,15/KEP/2007,,Tidak ada,BPD YOGYAKARTA,SENOPATI,69876528 POS PAUD SAPTA WIRA TUNAS MELATI,Tidak Bersedia Menrima,-,Belum Bersertifikat,PLN,900,30 Mb,GEMBLAKAN BAWAH,Gemblakan Bawah DN I/389,SURYATMAJAN,Kec. Danurejan,Kota Yogyakarta,Prov. D.I. Yogyakarta,55213,0,0,19,7
SULISTIYANI,Widayati,,Kurikulum 2013,-,POS PAUD SRIKANDI,838E3EAE9D285696EEC9,69839950,Swasta,SPS,Lainnya,,,421/158/KPTS,2012-03-28,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM TUPEN,69839950 POS PAUD SRIKANDI,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,150 Mb,PARAKAN,PARAKAN,SIDOMULYO,Kec. Pengasih,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55652,0,0,54,26
NASUHAH,NASUHAH,,Kurikulum 2013,Pagi,KB TARBIYATUL AULAD,D552EF350A8D0A5CBA92,69874726,Swasta,KB,Yayasan,421.9/489/437.53.4,2007-07-17,503.2.34/73/437.74/2020,2020-09-30,Tidak ada,BPD JAWA TIMUR,CAPEM CERME,69874726 KB TARBIYATUL AULAD,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,10 Mb,Jl. Tambak Rejo RT 001 RW 001,WEDANI,Wedani,Kec. Cerme,Kab. Gresik,Prov. Jawa Timur,61171,0,0,1,1
PLT - WARINI,Warini,,Kurikulum 2013,-,SPS KAMPUNG LITERASI HARAPAN,F77A1965D62500A1ADD4,70040834,Swasta,SPS,Lainnya,031/KEP/TP/X/2021,2020-10-20,230014,2023-07-27,Tidak ada,,,,Bersedia Menerima,-,Belum Bersertifikat,PLN,2200,5 Mb,Jl. MASJID NO. 6,,Baron,Kec. Dukun,Kab. Gresik,Prov. Jawa Timur,61155,-7,112,1,1
Sari Utomo,SHOFIYATUL UMMAH,B,Kurikulum 2013,Pagi,UPT SD NEGERI 277 GRESIK,218C138ACCB440E53C72,20501103,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1973-12-31,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG GRESIK...,UPTSDNEGERI277GRESIK...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,300 Mb,Balai Rukun Warga 04 Tukangan RT. 17 RW. 04,Tukangan,Tegal Panggung,Kec. Danurejan,Kota Yogyakarta,Prov. D.I. Yogyakarta,55212,0,0,17,4
"IMAN, SIP",Arrafi Syaakuri Andayani,Terakreditasi,Kurikulum 2013,-,POS PAUD SRIKANDI PUSPITASARI,AE3D9E23F871EB5719FD,69839924,Swasta,SPS,Lainnya,,,421.1/151/KPTS/2012,2012-03-28,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM TUPEN,69839924 POS PAUD SRIKANDI PUSPITASARI,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,TEGAL PERANG,TEGAL PERANG,TAWANGSARI,Kec. Pengasih,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55652,0,0,20,10
ISMIYATI,ISMIYATI,,Kurikulum 2013,Pagi,KB TUNAS BANGSA,F5C5B64730120CEFD193,69874721,Swasta,KB,Yayasan,421.9/313/437.53.4/2013,2013-04-01,503.2.34/03/437.74/2020,2020-01-08,Tidak ada,BPD JAWA TIMUR,CAPEM CERME,69874721 KB TUNAS BANGSA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Smartfren,Jl. Cagak Agung RT 001 RW 001,AGUNG,Cagakagung,Kec. Cerme,Kab. Gresik,Prov. Jawa Timur,61171,-7,112,1,1
"NUR WAHIDAH, S.E.I",Nur Wahidah,C,Kurikulum 2013,-,SPS LARAS HATI,F1F60215D200B79FE1C3,69961492,Swasta,SPS,Lainnya,04/KEP/2014,2014-10-14,04/KEP/2014,2014-10-14,Tidak ada,BPD YOGYAKARTA,SENOPATI,69961492 SPS LARAS HATI,Bersedia Menerima,-,Belum Bersertifikat,PLN,1200,1 Gb,LEDOK TUKANGAN RW 1,LEDOK TUKANGAN,Tegal Panggung,Kec. Danurejan,Kota Yogyakarta,Prov. D.I. Yogyakarta,55212,0,0,4,1
Lailil Zumroti,Moh. Jumali,B,Kurikulum 2013,Pagi,UPT SD NEGERI 278 GRESIK,C5F4D788FDF59E18360A,20500302,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1977-07-01,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG GRESIK...,UPTSDNEGERI278GRESIK...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,5 Mb,Bulangan,Bulangan,Bulangan,Kec. Dukun,Kab. Gresik,Prov. Jawa Timur,61155,-6,112,12,3
PLT - SUWAMI,Zulfitri Prita Dewi,Terakreditasi,Kurikulum 2013,-,POS PAUD SUBUR,A1FC782D5647C76CBD43,69839935,Swasta,SPS,Lainnya,,,421.9/0261,2006-01-16,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM TUPEN,69839935 POS PAUD SUBUR,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,GIRINYONO,GIRINYONO,SENDANGSARI,Kec. Pengasih,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55652,0,0,41,21
LOPIAN JULI SIREGAR,Hendro Waluyo,,Kurikulum 2013,-,SPS PARE AYAM,089E28A67FA9B7863F93,69876530,Swasta,SPS,Lainnya,02/KEP/tahun 2008,2008-08-31,220219,2022-10-24,Tidak ada,BPD YOGYAKARTA,SENOPATI,69876530 SPS PARE AYAM,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,30 Mb,JUMINAHAN DN 2/1035 RT 57 RW 14,juminahan,Tegal Panggung,Kec. Danurejan,Kota Yogyakarta,Prov. D.I. Yogyakarta,55212,0,0,57,14
Wasidi,Machmudin,B,Kurikulum 2013,Pagi,UPT SD NEGERI 279 GRESIK,B81ACD9B7EE8C886DD0E,20500278,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1988-07-01,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG SIDAYU...,UPTSDNEGERI279GRESIK...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,3 Mb,Dukuhkembar,Langkir,Dukuh Kembar,Kec. Dukun,Kab. Gresik,Prov. Jawa Timur,61155,-6,112,2,1
Edy Nugroho,WINARTI,Terakreditasi,Kurikulum 2013,-,POS PAUD TUNAS HARAPAN,30F4EA7A85101D976335,69839925,Swasta,SPS,Lainnya,,,421.1/063/KPTS,2008-07-18,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM TUPEN,69839925 POS PAUD TUNAS HARAPAN,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,KEDUNGTANGKIL,,KARANGSARI,Kec. Pengasih,Kab. Kulon Progo,Prov. D.I. Yogyakarta,,0,0,,
RINI SULISTYOWATI,Munawaroh,A,Kurikulum 2013,-,KB TUNAS BANGSA,CD9A90AA81A5A0050C7E,69874711,Swasta,KB,Yayasan,421.9/293/403.53/2006,2006-01-12,503.2.34/117/437.74/2019,2019-08-02,Tidak ada,BPD JAWA TIMUR,CAPEM CERME,69874711 KB TUNAS BANGSA,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,30 Mb,Desa Betiting,BETITING,Betiting,Kec. Cerme,Kab. Gresik,Prov. Jawa Timur,61171,-5,114,2,1
Masro'i,NURROHMAHWATI,A,Kurikulum 2013,Pagi,UPT SD NEGERI 280 GRESIK,E3DB412BD98778F3CC8D,20500403,Negeri,SD,Pemerintah Daerah,1038/A.2,1951-04-02,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG GRESIK...,UPTSDNEGERI280GRESIK...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,5 Mb,Jl. Desa Kalirejo,,Kalirejo,Kec. Dukun,Kab. Gresik,Prov. Jawa Timur,61155,-7,112,8,4
Mm. Erna Widiyastuti,Mm. Erna Widiyastuti,,Kurikulum 2013,-,SPS PAUD CERIA,9AE01659EA9CF12D68AA,69971727,Swasta,SPS,Lainnya,30/KPTS/PWK/TAHUN 2017,2017-08-30,30/KPTS/PWK/TAHUN 2017,2017-08-30,Tidak ada,BPD YOGYAKARTA,SENOPATI,69971727 SPS PAUD CERIA,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,LEDOK TUKANGAN DN 2/20,Ledok Tukangan,Tegal Panggung,Kec. Danurejan,Kota Yogyakarta,Prov. D.I. Yogyakarta,55212,0,0,14,3
AH. SUMIJO AL. SAMIDJA,Diah wulandari,Terakreditasi,Kurikulum 2013,-,POS PAUD UTAMI,6AA61AC43E68288D3E7C,69839944,Swasta,SPS,Yayasan,,,421.9/0259,2006-03-19,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM TUPEN,69839944 POS PAUD UTAMI,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,3 Mb,SERANG,SERANG,SENDANGSARI,Kec. Pengasih,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55652,0,0,3,2
SANDRA WAHYUNINGSIH,PUJI AFIYAH,,Kurikulum 2013,-,KB TUNAS CERIA,70BF970928F8B5E578C8,69874710,Swasta,KB,Yayasan,Nomer :421.9/095/437.53.4/2010,2010-02-03,Nomer : 503.2.34/134 /437 .74/19,2019-08-23,Tidak ada,BPD JAWA TIMUR,CAPEM CERME,69874710 KB TUNAS CERIA,Bersedia Menerima,-,Belum Bersertifikat,PLN,1300,5 Mb,NGABETAN,NGABETAN,Ngabetan,Kec. Cerme,Kab. Gresik,Prov. Jawa Timur,61171,-7,112,2,1
Sutaji,Kardi,A,Kurikulum 2013,Pagi,UPT SD NEGERI 281 GRESIK,7510DECCBA3878EC055C,20500395,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1973-12-31,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG SIDAYU...,UPTSDNEGERI281GRESIK...,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,1200,Telkom Speedy,Jl.pendidikan No. 02,Karangcangkring,Karangcangkring,Kec. Dukun,Kab. Gresik,Prov. Jawa Timur,61155,-6,112,3,1
Kuswidarti,Muthia Avista Sari,A,Kurikulum 2013,Sehari penuh (5 h/m),SD NEGERI 1 JANTURAN,54FC0B80DBF94F384283,20403130,Negeri,SD,Pemerintah Daerah,125/KPTS/1941,1991-04-01,125/KPTS/1991,1991-04-01,Tidak ada,BPD YOGYAKARTA...,BPD YOGYAKARTA CABANG...,SDNEGERI1JANTURAN...,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,2200,500 Mb,Pengasih Kp,Jombokan,Tawangsari,Kec. Pengasih,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55652,-7,110,37,19
WINDA YANTI ASTRIAH,WINDA YANTI ASTRIAH,,Kurikulum 2013,Pagi,KB TUNAS HARAPAN SEMAMPIR,A32955C96F19D0DC8EA1,69874723,Swasta,KB,Yayasan,1/SK IJOP.KB.TH/Smpr/IX/2007,2007-09-20,503.67/24/437.74/2021,2021-03-17,Tidak ada,BPD JAWA TIMUR,CAPEM CERME,69874723 KB TUNAS HARAPAN,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,10 Mb,Jl. Protokol,SEMAMPIR,Semampir,Kec. Cerme,Kab. Gresik,Prov. Jawa Timur,61171,0,0,3,1
Supaat,Abdulloh Shokib,Sertifikat Kedaluwarsa,Kurikulum 2013,Pagi,UPT SD NEGERI 282 GRESIK,F7C57BE72BEB7BB73BAF,20500177,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1940-12-31,400/4059/437.53/ 2019,2019-10-01,"H,Q",BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG  SIDAYU...,UPTSDNEGERI282GRESIK...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,10600,20 Mb,Lowayu,,Lowayu,Kec. Dukun,Kab. Gresik,Prov. Jawa Timur,61155,-6,112,31,8
